Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Earth_Moon
451.4609301752966,357.1867475697088,760.9147512589079,2716.86432435377,5203.436786326653,10307.88978399675,15416.30958990474,1.356124690271937
458.7534749303924,353.3459620536748,756.8858259732075,2709.275995478053,5195.930250362941,10312.26667140354,15414.17882985559,1.35643572980867
466.0135556152288,349.5002822837673,752.862326479536,2701.65034638024,5188.366463104721,10316.52229400952,15411.91083969082,1.354510410340567
473.2360485021143,345.6501147644,748.8445754410757,2693.989549710019,5180.747494121483,10320.65561539991,15409.506520787,1.350230328968049
480.4165562968305,341.7959017053404,744.8328953255942,2686.295436281141,5173.075417175221,10324.66558547545,15406.966621159,1.343422092700518
487.5512738288949,337.9381235978103,740.8276054507315,2678.569887365792,5165.352307607381,10328.55130076427,15404.29184119302,1.333914988567234
494.6368654992398,334.0773019715433,736.8290189932633,2670.814617938812,5157.580248174973,10332.31191196014,15401.4830487651,1.321617135952752
501.6703525294857,330.2140025616335,732.8374397324798,2663.031100897213,5149.761260091128,10335.94657267331,15398.54137705599,1.306601503234233
508.6490079922726,326.3488390793843,728.8531581178562,2655.221490483753,5141.897405967822,10339.45459247345,15395.46810020207,1.289191013857495
515.5702574674834,322.4824775977321,724.8764461229083,2647.386771241312,5133.990751826038,10342.83530627103,15392.26441154582,1.270029022404503
522.4315830155649,318.6156411725614,720.9075503772234,2639.529161219918,5126.043365991105,10346.08816114643,15388.93132921467,1.250117327298526
529.2304281111647,314.7491137039646,716.9466834129034,2631.650387578499,5118.057305756148,10349.21262695351,15385.4698190236,1.230799679875073
535.9641014697261,310.8837413000722,712.9940136856121,2623.752486349049,5110.034599299144,10352.20816443663,15381.8809959604,1.213668230763923
542.6296786165058,307.0204289057909,709.0496563454387,2615.836952953831,5101.977250691716,10355.07437739499,15378.16618077188,1.20038020424834
549.2239016925001,303.160130357255,705.113668104126,2607.90522745875,5093.887269642339,10357.81082020954,15374.32673722556,1.19239841445688
555.7430798543055,299.3038319077892,701.1860499373311,2599.959220349695,5085.766593880049,10360.41705931856,15370.36384497853,1.190708854384475
562.1829934375562,295.4525323371419,697.2667596595035,2591.999735870455,5077.617136107335,10362.89264602532,15366.27843458938,1.1956011318407
568.5388035993816,291.6072252896811,693.3557327071373,2584.028748516707,5069.440822021331,10365.23707966275,15362.07135041756,1.206593367656382
574.8049657402822,287.7688893825268,689.4529058048175,2576.047729718399,5061.239583878983,10367.44991696238,15357.74357840984,1.222531628732263
580.9751417907346,283.9384885235957,685.5582371585809,2568.058801480648,5053.015416736134,10369.53058386186,15353.29631579803,1.241823246251378
587.0421056115724,280.1169808606141,681.6717190445784,2560.063355084715,5044.770320402145,10371.47850917845,15348.73082816565,1.262719409567744
592.9976374911018,276.3053323898915,677.7933822593717,2552.063083072423,5036.506322115254,10373.29316579631,15344.04826152872,1.283566310377078
598.832406464037,272.5045312882235,673.9232945389954,2544.060046004496,5028.225511163671,10374.97400150736,15339.2496206901,1.30297936582452
604.5358413782152,268.715600524865,670.0615558449836,2536.055445247913,5019.93002575855,10376.52055431863,15334.33594807779,1.319932351826772
610.0959928138749,264.9396079465654,666.2082928739985,2528.051552505369,5011.622023702572,10377.93232385933,15329.30852312285,1.333775728458242
615.4993884651897,261.1776741109616,662.3636541617615,2520.050163451114,5003.303728499337,10379.20891186119,15324.16887754682,1.344205350187219
620.7308849606504,257.4309786107137,658.5278062925,2512.053925899698,4994.977375311923,10380.35002026066,15318.91861011616,1.351200771026748
625.7735197001243,253.7007656899016,654.7009311709256,2504.064494343318,4986.645294504094,10381.35531669531,15313.55919239781,1.354947762926642
630.6083672981109,249.9883498149033,650.8832240330597,2496.084022601105,4978.309858820633,10382.2245698744,15308.09196561525,1.355755847997553
